"Study","Site","Study_length","UniqueID","BlockUnique","Block","PlotUnique","Plot","SppN","Plot_Biomassxbar","Plot_Biomasssd","Plot_TempStab","Plot_Asynchrony","Hill_0","Hill_1","Hill_2","FDis3","RaoQ3","FRic3","FDis4","RaoQ4","FRic4","SLA","LDMC","LeafN","LeafP","PCAdim1_3trts","PCAdim1_4trts","PCAdim1_4trts_site","PCAdim1_3trts_site","eMPD","eMNTD","ePSE","sMPD","sMNTD","sPSV"
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_3","1_AgDiv_Canada","1","3_AgDiv_Canada","3",4,112.487083933333,30.0105486693785,3.74825149558529,0.107399867300581,3.66666666666667,2.57700828045177,2.38200797715257,0.751852327063641,0.768457817788608,1.12087130754974,1.20945995535847,1.64179360297594,4.22128562118255,21.959737243318,0.300207019655472,2.537237820289,0.257500114001851,0.284955308297374,0.692162332217885,0.268869944136081,0.155371386440124,5.11333500456125,14.4303186213681,0.406603649938984,15.7620300660967,12.1187389289771,0.812252984685675
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_30","1_AgDiv_Canada","1","30_AgDiv_Canada","30",1,5.2488281,4.06464404149189,1.29133770298702,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,18.1644673799531,0.146767891682882,2.92744343711231,0.177523936701746,0.732209491528137,0.34206997467384,-2.17461113199662,-1.42464913578298,0,0,0,0,0,0
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_4","1_AgDiv_Canada","1","4_AgDiv_Canada","4",4,168.295081966667,52.8751162074877,3.18287871569414,0.106765452466928,3.33333333333333,2.22754988221788,1.94836648543031,0.626397453117483,0.685585415869725,1.25986648320245,1.0085790906777,1.4079126993433,5.12347686008038,21.7528186548279,0.298902926343069,2.54137176812295,0.253804544900389,0.268882430289546,0.647600561296333,0.193232063163789,0.115884148370356,3.18657946531124,11.5820486475588,0.246317448080921,13.9403844975369,8.47544779185739,0.718379477028512
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_5","1_AgDiv_Canada","1","5_AgDiv_Canada","5",4,207.984992266667,109.531754821023,1.89885565703315,0.761075201656558,3.33333333333333,2.45325406843129,2.2328062651105,0.673574412423644,0.699073123393067,1.25986648320245,1.07672504468513,1.44553050973814,5.12347686008038,21.4793298196278,0.302582203258007,2.43594007064646,0.254919275430086,0.129266724478396,0.54320714579951,0.150031216447793,0.0329566668004469,6.49306675412701,13.910697578555,0.501903577333015,13.9403844975369,8.47544779185739,0.718379477028512
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_6","1_AgDiv_Canada","1","6_AgDiv_Canada","6",4,123.216623166667,37.6205258635132,3.2752498892146,-0.110521370487402,3,2.58843018323233,2.50389197173975,0.709180535540765,0.78845839490376,1.25986648320245,1.17533422749451,1.55159346229115,4.13525990315845,22.469825600544,0.296079614269302,2.61133806353885,0.265730998951481,0.426067438359051,0.875528638667285,0.425675407033051,0.249363492042176,3.30043622945364,12.4714510350223,0.261247715806472,16.6728528503766,13.9403844975369,0.859189738514256
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_7","1_AgDiv_Canada","1","7_AgDiv_Canada","7",4,97.1187102,60.0604219309051,1.61701678206203,-0.186396107465683,3.33333333333333,2.14913857998378,1.99960039658537,0.512343142858426,0.511161592109063,1.25986648320245,0.878682988605603,1.14858776623604,5.12347686008038,22.8056316600698,0.290515332395543,2.86169569777591,0.252311345922191,0.709308369317492,0.995022285528904,0.396619231601466,0.424688410985066,4.56008344738798,8.46330491265486,0.352487088435735,13.9403844975369,8.47544779185739,0.718379477028512
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_8","1_AgDiv_Canada","1","8_AgDiv_Canada","8",4,79.1489253,35.562738915477,2.22561387884425,-0.115193409064325,3.33333333333333,2.40013158865893,2.04639637113792,0.732321720697391,0.845154743127923,1.25986648320245,1.12294288318892,1.58673129668439,5.12347686008038,22.4106856314295,0.292792080572558,2.74855946275004,0.25309114806214,0.553468445318836,0.873921130436345,0.318923525035651,0.306439808123003,4.28017234349007,9.56505236896821,0.330850412008175,13.9403844975369,8.47544779185739,0.718379477028512
"AgDiv","AgDiv_Canada",3,"AgDiv_AgDiv_Canada_1_9","1_AgDiv_Canada","1","9_AgDiv_Canada","9",4,197.498235666667,71.97491719822,2.74398697983568,-0.282193677183488,3.33333333333333,1.858425383983,1.51321710428321,0.509023184907694,0.534718949742277,1.25986648320245,0.716381558270283,0.93288535560914,5.12347686008038,21.7809378236476,0.294464377532122,2.69761526956332,0.242383869500792,0.427680119986863,0.681598160606363,0.11062200967132,0.189677321503663,4.11374602064671,11.4229520858034,0.317985925940113,13.9403844975369,8.47544779185739,0.718379477028512
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_1","1_AgDiv_France","1","1_AgDiv_France","1",4,118.807037033333,57.7250709257033,2.05815315820482,0.86471476817263,2.66666666666667,2.09634665771045,1.78478524104172,1.28649584732014,2.24779795405882,2.69774952784893,1.52452639730539,3.09831984712846,3.43560408948463,24.4710760907269,0.224206079423093,3.04777227356452,0.357959908033719,1.30815130816584,2.3432611253049,-1.7343903677747,-1.32687009301313,7.37852068143348,13.9494545807334,0.66024546089225,17.6516639249638,14.1443493684587,0.909630082394003
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_10","1_AgDiv_France","1","10_AgDiv_France","10",4,324.659642833333,139.013191824475,2.33545923643897,0.907516435450979,3,2.10743910168028,1.72135011286559,1.2585923739309,2.15700565977978,2.40017067838919,1.39839059627567,2.74509289275529,3.43560408948463,19.0415645256821,0.26667902588784,3.76315185949156,0.249934959863338,1.15600467656229,1.32564347384279,1.77634229823877,1.69961254229692,7.52473521159228,14.8782752276748,0.581649883513271,13.6274802197197,7.84963923622304,0.702254813358152
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_11","1_AgDiv_France","1","11_AgDiv_France","11",4,268.952083333333,98.7587626050868,2.72332374605391,0.783810342697527,3,2.24007097554314,1.86704603340294,0.776939834995711,0.919789786200776,1.32233593932024,0.781568401221184,0.93328748281164,0.485863788019222,23.4448420302034,0.263494173259143,3.78506653246124,0.225183294461811,1.70639017820372,1.57888354116325,1.19620203578364,0.737938664545274,5.27631354235616,6.83777715045716,0.407850518455857,14.6612185171977,9.91711583117892,0.755525681005867
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_12","1_AgDiv_France","1","12_AgDiv_France","12",1,202.175,66.8861209954515,3.02267491358556,NA,1,1,1,0,0,0,0,0,0,26.694146510059,0.204654500509617,2.68990462833321,0.41053610086913,1.32006406409405,2.78719662953016,-3.35474006903648,-2.69442145873414,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_13","1_AgDiv_France","1","13_AgDiv_France","13",1,18.3833333333333,10.0196473657177,1.83472857500276,NA,1,1,1,0,0,0,0,0,0,24.7198863390298,0.262654550553231,2.34821266433543,0.253486697308689,0.575244389650014,0.890851199351255,-0.585867334155211,-1.0951582882911,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_14","1_AgDiv_France","1","14_AgDiv_France","14",1,208.3125,73.1630922540991,2.84723476799641,NA,1,1,1,0,0,0,0,0,0,25.0306036309531,0.259184202506662,3.91860649264075,0.223019486283238,2.02818936250812,1.82608444163951,0.96709269659097,0.441826865396107,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_15","1_AgDiv_France","1","15_AgDiv_France","15",1,79.5984848666667,29.5128894749562,2.69707528753535,NA,1,1,1,0,0,0,0,0,0,16.6161525486505,0.280385964912281,4.19095833333333,0.215416666666667,1.20355006334766,1.07769869232912,3.19781735365279,3.02627541774016,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_16","1_AgDiv_France","1","16_AgDiv_France","16",4,196.368055566667,78.0776863613494,2.51503425265268,NA,1,1,1,0,0,0,0,0,0,16.6161525486505,0.280385964912281,4.19095833333333,0.215416666666667,1.20355006334766,1.07769869232912,3.19781735365279,3.02627541774016,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_17","1_AgDiv_France","1","17_AgDiv_France","17",4,237.784127,70.4565692249042,3.37490356989949,0.544354645161444,3,2.26799550487142,1.88784037637002,1.39075397427493,2.38798769790446,2.40017067838919,1.54692467157583,3.04573123983961,3.43560408948463,19.4585114987648,0.264374387027573,3.68884733077543,0.255726625930315,1.146966669889,1.36639724233119,1.53375837759067,1.4721221013335,8.31017064331891,14.0959749684819,0.642362774335953,13.6274802197197,7.84963923622304,0.702254813358152
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_18","1_AgDiv_France","1","18_AgDiv_France","18",4,328.4272727,120.745991510116,2.71998489218986,0.999930326053818,2,1.98657684744892,1.97348283309823,0.984243578365301,0.981930872019374,NA,0.985097759867637,0.983635960397296,NA,21.3105586180632,0.268557542458377,4.03901376541588,0.219658265102927,1.66361474174326,1.4952216619752,1.95330035939224,1.58441654286643,2.5517484034145,5.17301314516018,0.262994709202912,5.17301314516018,5.17301314516018,0.266577043017601
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_19","1_AgDiv_France","1","19_AgDiv_France","19",4,189.664166666667,40.1573496235481,4.72302501147756,0.719661340487586,3,2.48022499170759,2.21541863800176,1.59682204513901,2.82409177813082,2.40017067838919,1.87637445471346,3.83296381816525,3.43560408948463,23.3916991845094,0.233982053676298,3.11534044029868,0.334178912177579,1.20642674154652,2.06382226055073,-1.05231437416615,-0.769794037209196,8.51209660845723,7.39692156239137,0.657971325440856,13.6274802197197,7.84963923622304,0.702254813358152
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_2","1_AgDiv_France","1","2_AgDiv_France","2",4,224.661616133333,86.5753495490875,2.59498364492253,0.69946228206421,4,3.75600550510468,3.64069648083637,1.46033282648241,2.37523532377658,2.69774952784893,1.70686242966799,3.23215661871363,3.43560408948463,22.9358543818886,0.250363001810735,3.45996415486758,0.278113987565785,1.4024400383617,1.76373060561496,0.214117409339107,0.136971471077104,10.3841381524831,3.91198742295607,0.713490768416101,14.1443493684587,3.62240569894327,0.728890247182009
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_20","1_AgDiv_France","1","20_AgDiv_France","20",4,125.763518533333,35.8278453172565,3.5102171905593,0.604002378803137,2,1.51050591329639,1.33426393695925,0.460056144882399,0.4288403121992,NA,0.625531421014701,0.792815607127293,NA,26.4056627683047,0.21312961017553,2.6399757599156,0.38758765656365,1.21122918520177,2.51009798094049,-2.95014558917951,-2.46073319908664,0.511262024037222,2.07179825272636,0.052692972065052,2.07179825272636,2.07179825272636,0.106764440074456
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_21","1_AgDiv_France","1","21_AgDiv_France","21",4,164.972380966667,102.57554035338,1.6083013591576,-0.114237148304913,2,1.33277965712287,1.19830384087194,0.290623839835086,0.270904365899225,NA,0.395156864080711,0.500832601819539,NA,26.518818583045,0.209805305195889,2.65956002400791,0.396589030078208,1.25391893720763,2.61878806917184,-3.10884506294955,-2.55239585312337,0.322971303047234,2.07179825272636,0.0332868804040925,2.07179825272636,2.07179825272636,0.106764440074456
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_22","1_AgDiv_France","1","22_AgDiv_France","22",4,258.525,160.537511546792,1.61037129272212,0.998751875060072,3,2.41641116106087,2.04419584876502,0.902723337230599,1.37470207061042,0.297578849459735,1.10911345799206,1.98789158150511,1.25646544147384,23.8787090268929,0.253368850831844,3.75242326512815,0.254193302141763,1.76442990148293,1.86446005008558,0.600371176714618,0.340963809086951,6.71673999050972,7.63782384962505,0.51919315739513,14.6612185171977,9.91711583117892,0.755525681005867
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_23","1_AgDiv_France","1","23_AgDiv_France","23",4,207.8061905,50.2323030190658,4.13690350651704,0.992400953489236,2,1.96252422649437,1.92758086753721,1.74097683476406,3.14939957923904,NA,2.02122853272662,4.24495040715808,NA,22.6300133231405,0.235194582092459,3.29523166079607,0.331850662974289,1.27307768773906,2.09781069358379,-0.712302875412797,-0.387447063134198,9.33789658458581,19.4053212032164,0.962405773838782,19.4053212032164,19.4053212032164,1
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_24","1_AgDiv_France","1","24_AgDiv_France","24",4,209.1862963,77.3090572522671,2.70584461555914,0.844884347020599,3,2.43990363046738,2.28120849687939,1.11006186409913,1.23720625996303,1.37541358852869,1.49546459942715,2.24281997044094,1.69327485999157,25.7590706114011,0.234839753668463,3.25568754044186,0.309676735529061,1.60812517942776,2.19452779500162,-1.08918271822264,-1.07880884352173,9.79880841099778,10.3878156585677,0.757432070439549,13.6274802197197,7.84963923622304,0.702254813358152
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_25","1_AgDiv_France","1","25_AgDiv_France","25",4,239.512948833333,57.5917993749685,4.15880301419154,0.904615129684529,4,3.58269798195734,3.41477199514857,1.4560368356257,2.38800522536908,2.69774952784893,1.71632585050129,3.28245957840174,3.43560408948463,22.857146160007,0.249800500982476,3.52475170120955,0.278873893713105,1.45307717983128,1.81109285977663,0.266030124844265,0.207763930899353,10.1591791903599,4.02415651255364,0.698033911006226,14.1443493684587,3.62240569894327,0.728890247182009
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_26","1_AgDiv_France","1","26_AgDiv_France","26",4,169.5625,52.8843302535225,3.206290014209,0.989728991081777,2,1.61197985924592,1.42940351077201,1.08659775359025,1.96563816337224,NA,1.26151154874552,2.6494054857112,NA,24.8389181275855,0.218595683918152,2.96622920719255,0.374617135875626,1.29861534305214,2.47250016265195,-2.14849897037032,-1.64131513088722,5.82807148806443,19.4053212032164,0.600667355827992,19.4053212032164,19.4053212032164,1
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_27","1_AgDiv_France","1","27_AgDiv_France","27",1,144.488095233333,51.1624820257107,2.82410253593099,NA,1,1,1,0,0,0,0,0,0,26.694146510059,0.204654500509617,2.68990462833321,0.41053610086913,1.32006406409405,2.78719662953016,-3.35474006903648,-2.69442145873414,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_28","1_AgDiv_France","1","28_AgDiv_France","28",1,8.279,2.92317672777719,2.83219277210633,NA,1,1,1,0,0,0,0,0,0,24.7198863390298,0.262654550553231,2.34821266433543,0.253486697308689,0.575244389650014,0.890851199351255,-0.585867334155211,-1.0951582882911,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_29","1_AgDiv_France","1","29_AgDiv_France","29",1,235.504629633333,114.655882660504,2.05401261730863,NA,1,1,1,0,0,0,0,0,0,25.0306036309531,0.259184202506662,3.91860649264075,0.223019486283238,2.02818936250812,1.82608444163951,0.96709269659097,0.441826865396107,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_3","1_AgDiv_France","1","3_AgDiv_France","3",4,251.891212133333,101.278644771314,2.48711080901705,0.90381502371144,4,3.3355122640985,3.08019933420388,1.33201185634797,2.09760085983541,2.69774952784893,1.50388191848989,2.76717180196254,3.43560408948463,22.2045754278521,0.256811314042315,3.69999470163883,0.257738676116297,1.50780701093987,1.68154565513389,0.885136450638542,0.719223511894566,8.68958549002414,4.41217233211134,0.597058603945111,14.1443493684587,3.62240569894327,0.728890247182009
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_30","1_AgDiv_France","1","30_AgDiv_France","30",1,190.402777766667,68.8108805911362,2.76704463205479,NA,1,1,1,0,0,0,0,0,0,16.6161525486505,0.280385964912281,4.19095833333333,0.215416666666667,1.20355006334766,1.07769869232912,3.19781735365279,3.02627541774016,0,0,0,0,0,0
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_4","1_AgDiv_France","1","4_AgDiv_France","4",4,228.9,62.4801932251697,3.66356101324906,0.562627637602218,3.33333333333333,2.68837846617747,2.45873113018805,1.75580391504415,3.11673487541819,2.4993636282091,2.03471001190347,4.18634007265267,3.43560408948463,21.9094741622227,0.245073721599208,3.38600468603369,0.304391575733817,1.23406348805487,1.8399626321369,-0.0350162785896655,0.1241492005071,9.9415469171599,8.08547741931243,0.739141397359648,13.799769935966,6.44056139046312,0.711133291299438
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_5","1_AgDiv_France","1","5_AgDiv_France","5",4,241.853174666667,87.6194161534926,2.76026918785884,0.768319921596788,4,3.30232704144228,2.82173605799184,1.11362935471059,1.67088477040038,2.69774952784893,1.30567588925311,2.28762290833844,3.43560408948463,23.7262938198893,0.253732464896038,3.57564859235158,0.258617665079595,1.58711800145781,1.75592015531246,0.435984881403574,0.191208273047631,9.0337519750165,4.274369008283,0.620706171632907,14.1443493684587,3.62240569894327,0.728890247182009
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_6","1_AgDiv_France","1","6_AgDiv_France","6",4,132.474166666667,44.2393705945966,2.9944857914151,0.745170808566693,3,2.70457965086975,2.55385706441911,1.70068826310026,3.00035695245183,2.40017067838919,1.97775966831223,4.02952935822014,3.43560408948463,22.6507519461685,0.241466954486634,3.19746501708969,0.31455616150909,1.16579511858462,1.86878999573417,-0.504599121426428,-0.327945758429871,9.34334621758805,8.52049853576396,0.722225578211976,13.6274802197197,7.84963923622304,0.702254813358152
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_7","1_AgDiv_France","1","7_AgDiv_France","7",4,211.1047864,23.5089979098842,8.97974414771812,0.892458821154994,4,3.34395848744173,2.98604163314679,1.63667175640185,2.80711349788,2.69774952784893,1.93484089778493,3.85541220136461,3.43560408948463,22.8878660589076,0.242606410746794,3.33583629820227,0.305740060064739,1.31341633226105,1.91731029719763,-0.315244815853621,-0.196371546225802,10.3057814612682,3.54232890308011,0.708106905547126,14.1443493684587,3.62240569894327,0.728890247182009
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_8","1_AgDiv_France","1","8_AgDiv_France","8",4,187.32,54.7134748533198,3.42365387141252,0.999620407945139,2,1.8956179140635,1.80953298449689,1.61854045394869,2.92791410136034,NA,1.87908309953863,3.94641894239933,NA,20.020565942974,0.254803372506349,3.68389240746854,0.281329309384589,1.24290926779709,1.65517846630611,0.984319871683719,1.09378596143453,8.68119728829688,19.4053212032164,0.894723379982805,19.4053212032164,19.4053212032164,1
"AgDiv","AgDiv_France",3,"AgDiv_AgDiv_France_1_9","1_AgDiv_France","1","9_AgDiv_France","9",4,231.108333333333,80.1922245531814,2.88192944666435,0.798171288415222,4,3.88600611273811,3.82460184254689,1.44102042296833,2.3088783241969,2.69774952784893,1.67065074115312,3.11205739382305,3.43560408948463,23.0889180407709,0.251128263475529,3.38937727866398,0.276289080874497,1.35466834873612,1.71010691006086,0.158554540559432,0.0502050256797144,10.5079832155204,3.79900584969954,0.722000122576599,14.1443493684587,3.62240569894327,0.728890247182009
"AgDiv","AgDiv_Iceland_a",3,"AgDiv_AgDiv_Iceland_a_1_1","1_AgDiv_Iceland_a","1","1_AgDiv_Iceland_a","1",4,137.895292,26.3055756266103,5.24205567509069,-0.0414285658098392,4,3.23205987856129,3.02340587692153,1.27797732547246,2.06790961120872,1.25986648320245,1.58285438267262,2.76260956834467,5.12347686008038,22.785012796096,0.289003614365976,2.75899454228004,0.264808259202207,0.620441466690778,1.02535933935578,0.245075740469568,-0.0128151046297049,9.50534707250543,11.9680964732304,0.734747982754076,13.9403844975369,8.47544779185739,0.718379477028512
"AgDiv","AgDiv_Iceland_a",3,"AgDiv_AgDiv_Iceland_a_1_10","1_AgDiv_Iceland_a","1","10_AgDiv_Iceland_a","10",4,128.9919189,27.4528921509706,4.69866410397273,-0.016950564604368,3.66666666666667,2.89946096159575,2.63073100959901,1.4420491444237,2.5151715190168,1.25986648320245,1.64382175501203,2.98852333750937,4.46466555546576,22.5638147689908,0.284813368409434,2.81023496196584,0.258910575612504,0.655070132222894,1.00312790613072,0.0779266775410293,-0.045545310469106,9.04537853885841,15.5034927111881,0.778855810754634,15.7620300660967,12.1187389289771,0.812252984685675
